trip_id,driver,lon,lat,date,speed,direction,odometer,event
30,Barbara,-122.143166,37.448956,2009-05-06 12:07:32,0,350,1085601,N
30,Barbara,-122.14309,37.44913,2009-05-06 12:08:02,5,6,1085601,N
31,Barbara,-122.123436,37.44773,2009-05-06 15:20:35,41.25,84,1088272,N
31,Barbara,-122.11799,37.443874,2009-05-06 15:21:05,53.125,140,1088940,N
31,Barbara,-122.112495,37.4386,2009-05-06 15:21:35,55.625,140,1089704,N
31,Barbara,-122.106705,37.43309,2009-05-06 15:22:05,51.875,140,1090504,N
31,Barbara,-122.10215,37.42824,2009-05-06 15:22:35,39.375,170,1091163,N
31,Barbara,-122.10146,37.42392,2009-05-06 15:23:05,38.125,184,1091654,N
31,Barbara,-122.10176,37.422115,2009-05-06 15:23:35,0,182,1091874,N
31,Barbara,-122.10176,37.422115,2009-05-06 15:24:05,0,182,1091874,N
31,Barbara,-122.102036,37.42027,2009-05-06 15:24:35,35.625,187,1092081,N
31,Barbara,-122.102196,37.419487,2009-05-06 15:25:05,17.5,193,1092157,N
31,Barbara,-122.103355,37.416725,2009-05-06 15:25:35,4.375,197,1092482,N
31,Barbara,-122.10336,37.416718,2009-05-06 15:26:05,0,195,1092494,N
31,Barbara,-122.10336,37.416718,2009-05-06 15:26:35,0,195,1092494,N
31,Barbara,-122.10409,37.41499,2009-05-06 15:27:05,28.75,198,1092698,N
31,Barbara,-122.10628,37.411858,2009-05-06 15:27:35,35.625,213,1093099,N
31,Barbara,-122.10985,37.40717,2009-05-06 15:28:05,47.5,230,1093727,N
31,Barbara,-122.110695,37.406216,2009-05-06 15:28:35,0,201,1093858,N
31,Barbara,-122.110695,37.406216,2009-05-06 15:29:05,0,201,1093858,N
31,Barbara,-122.110695,37.406174,2009-05-06 15:29:35,3.75,205,1093858,N
31,Barbara,-122.10889,37.40499,2009-05-06 15:30:05,25.625,117,1094097,N
31,Barbara,-122.107925,37.4046,2009-05-06 15:30:35,30.625,119,1094192,N
31,Barbara,-122.10708,37.40216,2009-05-06 15:31:05,30.625,215,1094535,N
31,Barbara,-122.10669,37.401318,2009-05-06 15:31:35,0,177,1094674,N
32,Barbara,-122.10632,37.402924,2009-05-06 15:53:25,0,39,1094968,N
32,Barbara,-122.10632,37.402924,2009-05-06 15:53:55,0,39,1094968,N
32,Barbara,-122.10632,37.402924,2009-05-06 15:54:25,0,39,1094968,N
32,Barbara,-122.1092,37.40523,2009-05-06 15:54:55,37.5,296,1095340,N
32,Barbara,-122.10868,37.407776,2009-05-06 15:55:25,45,47,1095763,N
32,Barbara,-122.105934,37.411938,2009-05-06 15:55:55,26.875,36,1096302,N
32,Barbara,-122.104355,37.41391,2009-05-06 15:56:25,25,26,1096555,N
32,Barbara,-122.10357,37.415512,2009-05-06 15:56:55,0,22,1096767,N
32,Barbara,-122.10357,37.415512,2009-05-06 15:57:25,0,22,1096767,N
32,Barbara,-122.10354,37.415615,2009-05-06 15:57:55,15.625,18,1096767,N
32,Barbara,-122.10228,37.418854,2009-05-06 15:58:25,10,17,1097139,N
32,Barbara,-122.10177,37.42083,2009-05-06 15:58:55,11.875,9,1097373,N
32,Barbara,-122.10164,37.42186,2009-05-06 15:59:25,33.125,5,1097480,N
32,Barbara,-122.10139,37.425617,2009-05-06 15:59:55,32.5,347,1097914,N
32,Barbara,-122.10119,37.42883,2009-05-06 16:00:25,27.5,29,1098274,N
32,Barbara,-122.102684,37.429775,2009-05-06 16:00:55,41.875,319,1098674,N
32,Barbara,-122.10729,37.434155,2009-05-06 16:01:25,51.25,320,1099306,N
32,Barbara,-122.11236,37.438976,2009-05-06 16:01:55,50.625,320,1100005,N
32,Barbara,-122.11732,37.443756,2009-05-06 16:02:25,47.5,323,1100716,N
32,Barbara,-122.121574,37.447918,2009-05-06 16:02:55,40.625,320,1101314,N
32,Barbara,-122.122345,37.44923,2009-05-06 16:03:25,21.25,240,1101739,N
32,Barbara,-122.126495,37.447002,2009-05-06 16:03:55,29.375,249,1102175,N
32,Barbara,-122.12769,37.44756,2009-05-06 16:04:25,0,262,1102376,N
33,Barbara,-122.12667,37.447407,2009-05-07 09:15:38,20.625,179,1102609,Y
33,Barbara,-122.12388,37.447666,2009-05-07 09:16:08,33.75,81,1102917,N
33,Barbara,-122.11898,37.444798,2009-05-07 09:16:38,43.125,138,1103482,N
33,Barbara,-122.11436,37.440422,2009-05-07 09:17:08,51.25,140,1104114,N
33,Barbara,-122.10932,37.43564,2009-05-07 09:17:38,53.75,140,1104806,N
33,Barbara,-122.10447,37.431015,2009-05-07 09:18:08,48.75,140,1105478,N
33,Barbara,-122.10166,37.426273,2009-05-07 09:18:38,46.25,165,1106078,N
33,Barbara,-122.101616,37.422684,2009-05-07 09:19:08,18.125,186,1106491,N
33,Barbara,-122.10212,37.41956,2009-05-07 09:19:38,1.25,191,1106844,N
33,Barbara,-122.10213,37.41956,2009-05-07 09:20:08,0,191,1106854,N
33,Barbara,-122.10317,37.417053,2009-05-07 09:20:38,20.625,199,1107127,N
33,Barbara,-122.103264,37.4168,2009-05-07 09:21:08,0,200,1107175,N
33,Barbara,-122.103264,37.4168,2009-05-07 09:21:38,0,200,1107175,Y
33,Barbara,-122.10451,37.413933,2009-05-07 09:22:08,33.75,205,1107515,N
33,Barbara,-122.107086,37.410458,2009-05-07 09:22:38,37.5,196,1107965,N
33,Barbara,-122.1101,37.406944,2009-05-07 09:23:08,20,220,1108433,N
33,Barbara,-122.11023,37.406807,2009-05-07 09:23:38,0,214,1108472,N
33,Barbara,-122.110374,37.405586,2009-05-07 09:24:08,16.25,116,1108641,N
33,Barbara,-122.108604,37.404884,2009-05-07 09:24:38,24.375,116,1108815,N
33,Barbara,-122.10635,37.40312,2009-05-07 09:25:08,0,164,1109102,Y
33,Barbara,-122.106964,37.401505,2009-05-07 09:25:38,11.875,116,1109326,N
34,Barbara,-122.106606,37.402626,2009-05-07 10:19:38,20.625,34,1109624,N
34,Barbara,-122.10665,37.403812,2009-05-07 10:20:08,29.375,326,1109781,N
34,Barbara,-122.11044,37.405785,2009-05-07 10:20:38,18.125,297,1110177,N
34,Barbara,-122.107925,37.408535,2009-05-07 10:21:08,35.625,32,1110573,N
34,Barbara,-122.10715,37.410046,2009-05-07 10:21:38,0,7,1110773,N
34,Barbara,-122.10711,37.410164,2009-05-07 10:22:08,0,10,1110773,N
34,Barbara,-122.10688,37.41076,2009-05-07 10:22:38,7.5,22,1110853,N
34,Barbara,-122.1065,37.41131,2009-05-07 10:23:08,2.5,34,1110903,N
34,Barbara,-122.1065,37.411316,2009-05-07 10:23:38,0,32,1110928,N
34,Barbara,-122.10634,37.41157,2009-05-07 10:24:08,4.375,35,1110955,N
34,Barbara,-122.10528,37.412815,2009-05-07 10:24:38,10.625,33,1111127,N
34,Barbara,-122.104675,37.41355,2009-05-07 10:25:08,11.875,29,1111219,N
34,Barbara,-122.10392,37.414906,2009-05-07 10:25:38,5.625,19,1111374,N
34,Barbara,-122.1037,37.41537,2009-05-07 10:26:08,0,18,1111445,N
34,Barbara,-122.1034,37.41605,2009-05-07 10:26:38,23.75,18,1111505,N
34,Barbara,-122.101906,37.41993,2009-05-07 10:27:08,31.875,10,1111964,N
34,Barbara,-122.101685,37.421013,2009-05-07 10:27:38,0,7,1112102,N
34,Barbara,-122.10148,37.42235,2009-05-07 10:28:08,33.75,5,1112251,N
34,Barbara,-122.10176,37.42718,2009-05-07 10:28:38,39.375,360,1112796,N
34,Barbara,-122.101,37.42837,2009-05-07 10:29:08,30,278,1113177,N
34,Barbara,-122.10537,37.432293,2009-05-07 10:29:38,47.5,320,1113741,N
34,Barbara,-122.11017,37.436867,2009-05-07 10:30:08,46.875,320,1114403,N
34,Barbara,-122.11502,37.441494,2009-05-07 10:30:38,50.625,320,1115071,N
34,Barbara,-122.11993,37.44631,2009-05-07 10:31:08,50.625,320,1115759,N
34,Barbara,-122.122505,37.450012,2009-05-07 10:31:38,29.375,74,1116309,N
34,Barbara,-122.12548,37.447372,2009-05-07 10:32:08,36.25,235,1116799,N
34,Barbara,-122.12757,37.44752,2009-05-07 10:32:38,3.125,267,1117071,N
